"","year","country","pa_b","spatial_lag","time_spatial_lag","rel_lag","time_rel_lag","trade_lag","time_trade_lag","trade_lag_20","time_trade_lag_20","lang_lag","time_lang_lag","env_igo_lag","time_env_igo_lag","env_igo_lag_20","time_env_igo_lag_20","gdppc","tradeo","gdpg","fdiprop","odaprop","nrr","popd","fhipr","region","b_prop","US","env_igo_nb"
"10925",2007,"KEN",1,1,1,0.921052631578949,0.921052631578949,NA,0.914072402154028,NA,0.904252135229498,0.915254237288135,0.915254237288135,0.929640113222807,0.93094944512947,0.931359931359931,0.932426502852129,699.4000778,55.23648513,6.4724943,0.00196219536800251,0.0364619898695843,2.950418509,64.87903328,3,"Eastern Africa",0.770562770562771,1,12
"10926",2007,"KGZ",1,1,1,0.931818181818181,0.931818181818181,NA,0.927707411185876,NA,0.92693677174751,1,1,0.929305912596402,0.930232558139537,0.932944606413993,0.933726067746685,543.1107024,120.7499818,3.102898745,0.0642244374378919,0.09546361144888,1.831177291,27.20750782,5,"Central Asia",0.770562770562771,1,7
"10927",2007,"KHM",1,1,1,0.8,0.8,0.923374946452609,0.880183349269987,0.923374946452609,0.863049309181006,NA,NA,0.9312567132116,0.931521739130434,0.938053097345133,0.938063063063062,539.7473654,144.6144535,10.77108367,0.0664242250926784,0.0654813030560078,1.806869951,76.35270224,6,"South-Eastern Asia",0.770562770562771,1,8
"10928",2007,"KIR",1,1,1,0.921052631578949,0.921052631578949,NA,NA,NA,NA,0.915254237288135,0.915254237288135,0.925531914893618,0.929090909090912,0.922448979591835,0.932754880694142,1101.435206,95.83939013,-0.049295323,0.00515655805619626,0.231505550838066,0.03380181,123.5592593,1,"Micronesia",0.770562770562771,1,4
"10929",2007,"KNA",1,1,1,0.921052631578949,0.921052631578949,NA,0.874227918350295,NA,0.866456880830768,0.915254237288135,0.915254237288135,0.928464977645306,0.931402439024389,0.928338762214984,0.934121621621622,13747.80934,NA,3.1503812,0.171342476715512,0.00811589041543556,0,180.2846154,1,"Caribbean",0.770562770562771,1,5
"10930",2007,"KOR",1,0.75,0.75,0.947368421052631,0.947368421052631,0.941895245720788,0.910584114711712,0.941895245720788,0.904066039314873,1,1,NA,NA,NA,NA,21743.47745,70.65187353,5.264326595,0.00869894229125919,NA,0.020096265,499.9823699,1,"Eastern Asia",0.770562770562771,1,0
"10931",2007,"KWT",1,1,1,0.931818181818181,0.931818181818181,NA,0.958363343353256,NA,1,0.956521739130434,0.956521739130434,0.92932862190813,0.930870083432657,0.93116883116883,0.936254980079681,42967.1427,89.7130932,7.514773,0.00119455234714276,NA,53.07235659,132.6267677,4,"Western Asia",0.770562770562771,1,6
"10932",2007,"LAO",1,1,1,0.8,0.8,NA,NA,NA,NA,NA,NA,0.929608938547487,0.933333333333335,0.934523809523808,0.951923076923076,581.0102436,81.96137542,8.619266209,0.0542138744087055,0.088925381671374,13.2785355,25.76513432,7,"South-Eastern Asia",0.770562770562771,1,5
"10933",2007,"LBN",1,0.8,0.8,0.931818181818181,0.931818181818181,0.928878368873725,0.926098686211002,0.928878368873725,0.93496372187844,0.959183673469388,0.959183673469388,0.92938733125649,0.930745015739768,0.928829915560916,0.934567901234569,4665.962801,91.06939703,1.549515002,0.121444381276136,0.0371906992147753,0.001624003,461.3747801,5,"Western Asia",0.770562770562771,1,7
"10934",2007,"LBR",1,1,1,0.921052631578949,0.921052631578949,NA,NA,NA,NA,0.915254237288135,0.915254237288135,0.933090024330901,0.934814814814815,0.939972714870395,0.940729483282673,323.8412258,NA,8.043909972,0.0963866590705987,0.233163542180518,17.64858751,35.87413829,3,"Western Africa",0.770562770562771,1,6
"10935",2007,"LBY",1,0.7,0.7,0.954545454545454,0.954545454545454,NA,NA,NA,NA,0.956521739130434,0.956521739130434,0.932160804020101,0.931818181818181,0.935570469798657,0.935135135135135,10060.14373,97.73810112,6.50052542,0.034346790713181,0.00062419964241706,67.88996624,3.394846949,7,"Northern Africa",0.770562770562771,1,5
"10936",2007,"LCA",1,1,1,0.921052631578949,0.921052631578949,NA,0.893676719758527,NA,0.881597602566475,0.915254237288135,0.915254237288135,0.930497925311201,0.932418162618796,0.932522123893805,0.937428896473266,7618.90542,NA,6.195257291,0.184444685585987,0.0146966154974625,0.011003542,272.9016393,1,"Caribbean",0.770562770562771,1,7
"10937",2007,"LIE",1,1,1,0.921052631578949,0.921052631578949,NA,NA,NA,NA,NA,NA,0.926966292134833,0.927272727272724,0.926966292134833,0.927272727272724,114656.1745,NA,8.644968573,11.1489414928305,0,0.008422648,218.05625,1,"Western Europe",0.770562770562771,1,2
"10938",2007,"LKA",1,0,0,0.8,0.8,NA,0.898439783512867,NA,0.905236075298865,NA,NA,0.933079203727234,0.934159897392049,0.936668196420375,0.941038839494618,1435.816813,71.26117849,7.668291901,0.0169626286901876,0.0242225775386682,0.164174282,314.0803221,4,"Southern Asia",0.770562770562771,1,11
"10939",2007,"LSO",1,1,1,0.921052631578949,0.921052631578949,NA,NA,NA,NA,0.915254237288135,0.915254237288135,0.931540342298289,0.93283582089552,0.936363636363634,0.936170212765959,910.6251528,NA,4.230094854,0.0135115888896273,0.0395476814446201,3.068439057,65.1113307,2,"Southern Africa",0.770562770562771,1,4
"10940",2007,"LTU",1,1,1,0.921052631578949,0.921052631578949,0.960636354655571,0.917290452626321,0.960636354655571,0.917851711925693,NA,NA,0.929694727104533,0.931775700934578,0.938689217758983,0.940411700975082,9230.707981,124.3354433,7.414121335,0.0748546796466328,0,0.542283184,52.1682993,1,"Northern Europe",0.770562770562771,1,11
"10941",2007,"LUX",1,0.666666666666667,0.666666666666667,0.929824561403511,0.929824561403511,0.948839066420336,0.923562310947301,0.948839066420336,0.92369524720946,0.914285714285714,0.914285714285714,0.926788685524126,0.929310344827586,0.933515482695812,0.939481268011528,90788.80049,305.8795475,6.016715044,0.750860517201346,0,0.020915993,183.5868493,1,"Western Europe",0.770562770562771,1,14
"10942",2007,"LVA",1,1,1,0.921052631578949,0.921052631578949,0.964767711854695,0.910857938076945,0.964767711854695,0.911699017386132,NA,NA,0.927871772039179,0.93014705882353,0.936234817813765,0.938363443145589,9723.446902,100.1329827,11.97183569,0.0790756298003429,0,1.16231071,35.6494287,1,"Northern Europe",0.770562770562771,1,12
"10943",2007,"MAC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29637.86337,128.7856891,13.39039029,0.196103119613752,NA,0.000762849,17547.65734,NA,"Eastern Asia",0.770562770562771,1,NA
"10944",2007,"MAR",1,1,1,0.931818181818181,0.931818181818181,NA,0.92149506813108,NA,0.922851811938364,0.959183673469388,0.959183673469388,0.926459438968917,0.927461139896373,0.927884615384613,0.930396475770926,2200.966064,71.49628678,7.574631645,0.0358501977031316,0.0160477386639953,1.174479917,69.08586601,5,"Northern Africa",0.770562770562771,1,11
"10945",2007,"MCO",0,0.333333333333333,0.333333333333333,0.921052631578949,0.921052631578949,NA,NA,NA,NA,NA,NA,0.92713004484305,0.929142857142858,0.926658905704309,0.930455635491604,143169.171,NA,5.803937636,NA,0,0,15792.3039,2,"Western Europe",0.770562770562771,1,8
"10946",2007,"MDA",1,1,1,0.921052631578949,0.921052631578949,NA,0.899654423459781,NA,0.900422721792102,1,1,0.935869565217392,0.936813186813184,0.941011235955057,0.94136291600634,1183.021031,137.1547638,4.79999985,0.0758983096080645,0.0659635786305192,0.202318761,100.287778,3,"Eastern Europe",0.770562770562771,1,5
"10947",2007,"MDG",1,1,1,0.921052631578949,0.921052631578949,0.953258303568763,0.90781852157502,0.953258303568763,0.898010953256193,0.939393939393939,0.939393939393939,0.932316491897045,0.933526011560694,0.935244161358811,0.94028230184582,330.5226649,62.10283894,5.39850845,0.046074920734178,0.122646223754709,5.624599583,33.27423565,4,"Eastern Africa",0.770562770562771,1,7
"10948",2007,"MDV",1,0,0,0.931818181818181,0.931818181818181,NA,0.952946684617493,NA,1,NA,NA,0.932701421800947,0.934389140271491,0.935924369747897,0.938949938949937,5010.163424,NA,26.1114935,0.0405198051337965,0.0216416910158068,0.005008544,1048.003333,6,"Southern Asia",0.770562770562771,1,7
"10949",2007,"MEX",1,0.8,0.8,0.921052631578949,0.921052631578949,NA,0.897941085802707,NA,0.897167333608919,0.863636363636363,0.863636363636363,0.924583031182016,0.925625920471279,0.925840978593271,0.926619828259173,9125.422624,56.09272463,4.495077894,0.0226827013964713,0.000252105055634328,6.140822924,54.98433087,2,"Central America",0.770562770562771,1,16
"10950",2007,"MHL",0,1,1,0.921052631578949,0.921052631578949,NA,NA,NA,NA,0.915254237288135,0.915254237288135,0.93591654247392,0.939024390243901,0.936482084690554,0.942567567567568,2633.2866,112.7666411,0.202496714,0.0131476345614423,0.387613746942104,0,301.1555556,1,"Micronesia",0.770562770562771,1,5
"10951",2007,"MKD",1,1,1,0.921052631578949,0.921052631578949,0.967209787139679,0.944397463214927,0.967209787139679,0.945089362951084,NA,NA,0.931468531468532,0.932584269662923,0.93485342019544,0.935855263157894,3362.968419,92.55166647,5.137025162,0.0622986063731596,0.0292732105711336,2.770707731,80.22917814,3,"Southern Europe",0.770562770562771,1,5
"10952",2007,"MLI",1,1,1,0.931818181818181,0.931818181818181,NA,0.917079107673018,NA,0.918448630786025,0.939393939393939,0.939393939393939,0.930960086299892,0.93304061470911,0.937150837988825,0.9440353460972,506.911863,60.97667384,4.662186878,0.0214782420350272,0.125862764287525,7.416661778,11.16509806,2,"Western Africa",0.770562770562771,1,10
"10953",2007,"MLT",1,0.6,0.6,0.921052631578949,0.921052631578949,0.944258196402205,0.914994490325668,0.944258196402205,0.915377367158611,0.915254237288135,0.915254237288135,0.930008748906388,0.931918656056587,0.933206106870229,0.938536585365854,16723.87768,253.8367574,2.510491947,3.6934502129979,NA,0,1266.5875,1,"Southern Europe",0.770562770562771,1,10
"10954",2007,"MMR",1,0.857142857142857,0.857142857142857,0.947368421052631,0.947368421052631,NA,NA,NA,NA,1,1,0.931525122276567,0.932705248990578,0.934012615235323,0.938644235526967,246.6924955,NA,13.30686931,0.02324979125682,0.0122827114817131,0.079579173,73.58910738,7,"South-Eastern Asia",0.770562770562771,1,10
"10955",2007,"MNE",1,0.5,0.5,NA,NA,NA,0.930225032572681,NA,0.929635304401511,1,1,0.927868852459017,0.930817610062893,0.927140255009109,0.934782608695653,4425.678873,117.9947355,8.56641803,NA,0.0351188088287119,1.023535503,45.7267658,3,"Southern Europe",0.770562770562771,1,2
"10956",2007,"MNG",1,1,1,1,1,0.939399680488725,0.911496973256548,0.939399680488725,0.902341793254102,NA,NA,0.929608938547487,0.931740614334472,0.934523809523808,0.947368421052633,1322.640638,112.9299831,8.55623481,0.071896896595502,0.0534261936790047,28.36115712,1.657341764,2,"Eastern Asia",0.770562770562771,1,6
"10957",2007,"MNP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14986.37602,159.6969697,-6.871463217,NA,0,0,143.6086957,NA,"Micronesia",0.770562770562771,1,NA
"10958",2007,"MOZ",1,1,1,0.947368421052631,0.947368421052631,NA,0.899892821897835,NA,0.900610196058176,0.857142857142857,0.857142857142857,0.931188561215372,0.932310469314078,0.934055118110235,0.938693467336684,442.558692,64.09237246,9.694374092,0.0273667523257966,0.178921193061779,8.198931899,26.36890816,3,"Eastern Africa",0.770562770562771,1,8
"10959",2007,"MRT",1,1,1,0.931818181818181,0.931818181818181,NA,NA,NA,NA,0.956521739130434,0.956521739130434,0.931304347826088,0.932802829354553,0.933023255813954,0.937619961612284,1272.082434,82.78850121,18.33319876,0.0394434467849909,0.0551896267162928,26.46146168,2.989452799,5,"Western Africa",0.770562770562771,1,11
"10960",2007,"MSR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.770562770562771,1,NA
"10961",2007,"MTQ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.770562770562771,1,NA
"10962",2007,"MUS",1,1,1,0.947368421052631,0.947368421052631,NA,0.922671588841815,NA,0.93253818564276,0.918604651162792,0.918604651162792,0.93465255407271,0.93584379358438,0.938227848101267,0.943093636833936,5695.969327,127.0628618,4.865544591,0.0151886535361644,0.00272165803535441,0.008164347,607.879803,1,"Eastern Africa",0.770562770562771,1,8
"10963",2007,"MWI",1,1,1,0.921052631578949,0.921052631578949,NA,0.902707150386002,NA,0.89680526918572,0.915254237288135,0.915254237288135,0.936575052854123,0.936395759717316,0.942537909018353,0.942168674698796,304.7664746,NA,4.699999993,0.00889485355391192,0.180806990234457,6.709319336,139.1419919,4,"Eastern Africa",0.770562770562771,1,5
"10964",2007,"MYS",1,0.875,0.875,0.931818181818181,0.931818181818181,NA,0.896294470179014,NA,0.874846887441315,0.75,0.75,0.93260251725538,0.933633756657108,0.93599298553266,0.940364931019137,6137.112059,202.5771468,5.584847067,0.0472720141003497,0.00148354857121783,13.28590825,80.68608431,4,"South-Eastern Asia",0.770562770562771,1,11
"10965",2007,"MYT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.770562770562771,1,NA
"10966",2007,"NAM",1,0.75,0.75,0.921052631578949,0.921052631578949,0.940622508663275,0.896563156104372,0.940622508663275,0.897150337641826,0.915254237288135,0.915254237288135,0.932316491897045,0.933526011560694,0.935244161358811,0.94028230184582,4027.961706,86.83396933,7.073175318,0.0762577614405463,0.0186620989553927,2.662812518,2.412950479,2,"Southern Africa",0.770562770562771,1,7
"10967",2007,"NCL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29604.04382,68.02051448,NA,0.107332276003361,NA,18.30040311,12.89660832,NA,"Melanesia",0.770562770562771,1,NA
"10968",2007,"NER",1,1,1,0.931818181818181,0.931818181818181,NA,0.940381755477429,NA,0.941439264757665,0.959183673469388,0.959183673469388,0.934751773049646,0.934566145092462,0.938741721854306,0.938333333333335,331.1037838,36.53137318,5.931049974,0.00847497489614688,0.113940036870368,6.894063847,11.34062367,3,"Western Africa",0.770562770562771,1,8
"10969",2007,"NFK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Australia and New Zealand",0.770562770562771,1,NA
"10970",2007,"NGA",1,1,1,0.947368421052631,0.947368421052631,NA,0.884011962602919,NA,0.847806587072867,0.915254237288135,0.915254237288135,0.93390452876377,0.934952655413751,0.93785557986871,0.942247889826744,1652.15369,42.5665658,6.059428031,0.0203575264892747,0.0479417917888071,17.90429639,158.4700462,4,"Western Africa",0.770562770562771,1,12
"10971",2007,"NIC",1,1,1,0.921052631578949,0.921052631578949,0.911712235363571,0.894575255544607,0.911712235363571,0.893275326717123,0.863636363636363,0.863636363636363,0.925600000000001,0.926769731489015,0.9265584970111,0.927192982456142,1223.072856,87.31034947,4.153199566,0.0424049476166027,0.0922396287863907,1.579110086,45.95156224,3,"Central America",0.770562770562771,1,13
"10972",2007,"NIU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.915254237288135,0.915254237288135,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.770562770562771,1,NA
"10973",2007,"NLD",1,0.666666666666667,0.666666666666667,0.921052631578949,0.921052631578949,0.942465723070425,0.921691640602751,0.942465723070425,0.920680455376827,0.666666666666667,0.666666666666667,0.924050632911393,0.925824175824174,0.92533147243545,0.926864590876178,44900.93814,127.7721514,3.460988954,0.511619922202315,0,0.731739298,484.1854562,1,"Western Europe",0.770562770562771,1,20
"10974",2007,"NOR",1,1,1,0.929824561403511,0.929824561403511,0.934879831441388,0.907945269725582,0.934879831441388,0.906986919357668,NA,NA,0.923293106298563,0.92501704158146,0.924580522400969,0.926058865757358,74148.32008,72.35584982,2.399828426,0.0343708820508072,0,11.33981087,12.76044781,1,"Northern Europe",0.770562770562771,1,22
"10975",2007,"NPL",1,0.5,0.5,1,1,NA,NA,NA,NA,NA,NA,0.93103448275862,0.93265993265993,0.934114202049781,0.94090909090909,341.02814,44.76198776,3.364614787,-0.000735094332617339,0.050035852742732,1.081820981,184.9945657,5,"Southern Asia",0.770562770562771,1,8
"10976",2007,"NRU",0,1,1,0.921052631578949,0.921052631578949,NA,NA,NA,NA,0.915254237288135,0.915254237288135,0.924870466321246,0.93010752688172,0.922857142857141,0.932721712538226,NA,NA,9.375,NA,NA,NA,514.7,1,"Micronesia",0.770562770562771,1,3
"10977",2007,"NZL",1,NA,NA,0.929824561403511,0.929824561403511,0.933256559185165,0.906455121553272,0.933256559185165,0.892276910164302,0.915254237288135,0.915254237288135,0.928802588996764,0.929952572053995,0.930696798493409,0.931617364579331,26654.5932,59.60326504,2.881062303,0.0261132490608666,0,1.236772516,15.89229425,1,"Australia and New Zealand",0.770562770562771,1,14
"10978",2007,"OMN",1,1,1,0.931818181818181,0.931818181818181,NA,0.950720531288027,NA,1,0.956521739130434,0.956521739130434,0.931807566557683,0.933428435568236,0.934216985763375,0.938102486047691,14533.72942,98.55502308,5.371888874,0.0428876901751321,0.00145287832488055,45.21712853,8.273502423,6,"Western Asia",0.770562770562771,1,9
"10979",2007,"PAK",1,0.666666666666667,0.666666666666667,0.931818181818181,0.931818181818181,NA,0.906526684029777,NA,0.877109364159554,0.915254237288135,0.915254237288135,0.933079203727234,0.934159897392049,0.936668196420375,0.941038839494618,770.8433394,35.68172966,5.898984442,0.0311297936822473,0.0150040069501107,2.421434462,230.9957244,6,"Southern Asia",0.770562770562771,1,11
"10980",2007,"PAN",1,1,1,0.921052631578949,0.921052631578949,NA,0.850106479563106,NA,0.84818855116155,0.909090909090909,0.909090909090909,0.925784238714614,0.926905132192845,0.926948051948053,0.927800829875517,5385.564243,137.895702,8.652465611,0.16229490452043,0.00213927434934684,0.127267315,45.31306161,1,"Central America",0.770562770562771,1,14
"10981",2007,"PCN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.770562770562771,1,NA
"10982",2007,"PER",1,1,1,0.921052631578949,0.921052631578949,NA,0.885416011419348,NA,0.875045909885742,0.863636363636363,0.863636363636363,0.927597955706983,0.927586206896551,0.930434782608697,0.930579964850615,3123.320159,51.78505603,7.528899044,0.0391065680426854,0.0051882155641475,13.40305339,22.17271719,2,"South America",0.770562770562771,1,14
"10983",2007,"PHL",1,0.714285714285714,0.714285714285714,0.929824561403511,0.929824561403511,NA,0.89278907005076,NA,0.875589612158271,0.915254237288135,0.915254237288135,0.930951425130469,0.931790499390987,0.934980494148245,0.939126599029553,1452.220641,80.85053867,5.316416821,0.0212091764157521,0.00466115179275066,1.586835686,294.8044237,3,"South-Eastern Asia",0.770562770562771,1,12
"10984",2007,"PLW",1,1,1,0.921052631578949,0.921052631578949,NA,NA,NA,NA,0.915254237288135,0.915254237288135,0.927710843373495,0.9321608040201,0.924870466321246,0.933884297520662,9805.92283,NA,-0.405643641,0.173005720065869,0.194352494770831,0,42.65,1,"Micronesia",0.770562770562771,1,4
"10985",2007,"PNG",1,1,1,0.921052631578949,0.921052631578949,NA,NA,NA,NA,0.915254237288135,0.915254237288135,0.93423180592992,0.935904399782727,0.938120256859312,0.94309425014819,1245.488437,NA,5.409944091,0.0153857713474125,0.0327576041525732,27.85698145,14.81300402,3,"Melanesia",0.770562770562771,1,8
"10986",2007,"POL",1,1,1,0.921052631578949,0.921052631578949,0.952548290374337,0.938126295533593,0.952548290374337,0.938206780505203,NA,NA,0.927107061503417,0.92890625,0.929853181076672,0.931472081218274,9035.410467,77.97071527,6.131136459,0.0623088485354969,0,1.604519567,124.5144522,1,"Eastern Europe",0.770562770562771,1,14
"10987",2007,"PRI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22935.94116,117.728478,-1.409414024,NA,0,0,428.9981962,NA,"Caribbean",0.770562770562771,1,NA
"10988",2007,"PRK",1,0.75,0.75,1,1,NA,NA,NA,NA,1,1,0.931266846361184,0.931081081081081,0.936746987951806,0.936363636363637,NA,NA,NA,NA,0,NA,201.2769787,7,"Eastern Asia",0.770562770562771,1,5
"10989",2007,"PRT",1,1,1,0.921052631578949,0.921052631578949,0.931064928504697,0.903825109933932,0.931064928504697,0.903965736019383,0.857142857142857,0.857142857142857,0.923905723905724,0.925694444444443,0.925246826516219,0.92679355783309,19839.45405,68.54705312,1.625034176,0.0641634385023664,0,0.272771498,115.0353996,1,"Southern Europe",0.770562770562771,1,17
"10990",2007,"PRY",1,1,1,0.921052631578949,0.921052631578949,0.9357624303091,0.90357522188502,0.9357624303091,0.905134840244354,0.863636363636363,0.863636363636363,0.927582534611288,0.929108485499462,0.926470588235296,0.93801652892562,2426.417098,84.7335313,4.807117193,0.0139842122339362,0.0051372245585359,1.827695545,13.93071986,3,"South America",0.770562770562771,1,10
"10991",2007,"PSE",0,NA,NA,NA,NA,1.18028025660525,0.753896362001785,1.18028025660525,1,0.956521739130434,0.956521739130434,NA,NA,NA,NA,1570.1044,82.63747359,-0.996556103,0.00347548940784922,0.254333152590543,0,565.8362126,NA,"Western Asia",0.770562770562771,1,NA
"10992",2007,"PYF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21382.22941,NA,-1.967406944,0.00521428548894167,NA,NA,79.19936618,NA,"Polynesia",0.770562770562771,1,NA
"10993",2007,"QAT",1,0.857142857142857,0.857142857142857,0.931818181818181,0.931818181818181,NA,0.927101903960476,NA,1,0.96,0.96,0.932279909706547,0.933714285714286,0.935881627620222,0.940430925221799,59978.86121,98.57091931,26.17024567,0.0574881210771572,NA,38.96723487,87.42980189,6,"Western Asia",0.770562770562771,1,6
"10994",2007,"REU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.770562770562771,1,NA
"10995",2007,"ROU",1,0.8,0.8,0.921052631578949,0.921052631578949,0.958416448084442,0.914488495451216,0.958416448084442,0.914243808494212,1,1,0.928452579034941,0.930193439865434,0.931345980126467,0.932842686292547,5757.496429,61.68362593,8.028811076,0.0902011493079174,0,2.139179162,92.15479607,2,"Eastern Europe",0.770562770562771,1,11
"10996",2007,"RUS",1,0.818181818181818,0.818181818181818,0.921052631578949,0.921052631578949,0.955419510577551,0.915572037235676,0.955419510577551,0.916951528903225,0.5,0.5,0.924389796292898,0.926174496644295,0.925653436592449,0.926926131850675,6920.188965,54.73340187,8.200068255,0.0379771620446274,0,18.95153785,8.734394184,6,"Eastern Europe",0.770562770562771,1,19
"10997",2007,"RWA",1,1,1,0.921052631578949,0.921052631578949,NA,0.891444993161089,NA,0.893438109855708,0.918604651162792,0.918604651162792,0.933035714285712,0.93283582089552,0.936619718309858,0.936170212765959,357.9378342,33.23821146,9.227047579,0.00923537522910647,0.182450400571685,5.295565587,375.7627077,6,"Eastern Africa",0.770562770562771,1,4
"10998",2007,"SAU",1,0.928571428571428,0.928571428571428,0.931818181818181,0.931818181818181,0.959918796016127,0.945406425635834,0.959918796016127,0.960526304386409,0.956521739130434,0.956521739130434,0.932279909706547,0.933714285714286,0.935881627620222,0.940430925221799,14848.60206,89.94460415,2.788402228,0.048535880427169,6.44733330856991e-05,52.2272838,11.80768855,7,"Western Asia",0.770562770562771,1,6
"10999",2007,"SDN",1,1,1,0.931818181818181,0.931818181818181,0.930039271212992,0.928796746993904,0.930039271212992,1,0.956521739130434,0.956521739130434,0.92887029288703,0.930232558139533,0.928223844282239,0.933997509339977,1179.91626,36.4004911,6.531411747,0.0406904532340817,0.0452548698957079,13.46567936,12.76640067,7,"Northern Africa",0.770562770562771,1,8
"11000",2007,"SEN",1,1,1,0.931818181818181,0.931818181818181,NA,0.959309053686462,NA,0.974615021768695,0.939393939393939,0.939393939393939,0.93148308759757,0.932980599647267,0.933209647495361,0.937799043062201,1038.579142,54.13623781,2.330770983,0.0247770825888848,0.0743174918582139,1.994127036,58.50198411,2,"Western Africa",0.770562770562771,1,12
"11001",2007,"SGP",1,1,1,0.947368421052631,0.947368421052631,0.947787402699268,0.907944997452391,0.947787402699268,0.915476580426125,0.935483870967741,0.935483870967741,0.929064039408866,0.930760499432463,0.932560590094838,0.93274111675127,33769.15416,425.3633995,9.006766079,0.263266716322411,NA,0.000322822,6342.024496,5,"South-Eastern Asia",0.770562770562771,1,7
"11002",2007,"SHN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Western Africa",0.770562770562771,1,NA
"11003",2007,"SLB",1,0,0,0.921052631578949,0.921052631578949,NA,0.925493952518421,NA,0.920989658235266,0.915254237288135,0.915254237288135,0.933100349475786,0.934992381919757,0.935620052770449,0.940379403794038,1250.946937,69.78922717,4.138280318,0.0717816181189893,0.323529300894284,12.250812,17.628796,4,"Melanesia",0.770562770562771,1,8
"11004",2007,"SLE",1,1,1,0.947368421052631,0.947368421052631,NA,NA,NA,NA,0.915254237288135,0.915254237288135,0.934772622875517,0.935962877030163,0.938352703385547,0.943444730077122,324.472553,41.91279546,4.223914279,0.0312284562412482,0.201759871850853,9.427181358,80.49008035,4,"Western Africa",0.770562770562771,1,9
"11005",2007,"SLV",1,1,1,0.921052631578949,0.921052631578949,0.916448527099718,0.893116199933752,0.916448527099718,0.884591347428107,0.863636363636363,0.863636363636363,0.926829268292681,0.926401869158877,0.929542645241039,0.929016189290164,2651.430888,73.45556751,4.348349795,0.0150707286112592,0.0111400769317789,0.543464354,291.2372587,2,"Central America",0.770562770562771,1,9
"11006",2007,"SMR",0,0,0,0.921052631578949,0.921052631578949,NA,NA,NA,NA,1,1,0.909090909090909,0.913043478260868,0.909090909090909,0.913043478260868,63692.61677,NA,3.830083565,NA,0,0,499.3166667,1,"Southern Europe",0.770562770562771,1,1
"11007",2007,"SOM",0,0.833333333333333,0.833333333333333,0.931818181818181,0.931818181818181,NA,NA,NA,NA,0.926829268292684,0.926829268292684,0.936948297604034,0.938697318007663,0.939521800281293,0.945244956772335,NA,NA,NA,NA,NA,NA,17.19159148,7,"Eastern Africa",0.770562770562771,1,7
"11008",2007,"SPM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern America",0.770562770562771,1,NA
"11009",2007,"SRB",1,NA,NA,NA,NA,0.955735982250115,0.934242532216781,0.955735982250115,0.934930335155022,1,1,NA,NA,NA,NA,4382.617279,76.90795002,5.107790141,NA,0.0486295962201099,1.513542977,84.74238509,3,"Southern Europe",0.770562770562771,1,NA
"11010",2007,"SSD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Africa",0.770562770562771,1,0
"11011",2007,"STP",1,1,1,0.921052631578949,0.921052631578949,NA,0.656699088095439,NA,0.804213485278521,0.857142857142857,0.857142857142857,0.93154034229829,0.933333333333335,0.936363636363634,0.951923076923076,861.5211782,NA,8.866108323,0.266262864095194,0.161512190500918,2.684860789,172.6302083,2,"Middle Africa",0.770562770562771,1,5
"11012",2007,"SUR",1,1,1,0.921052631578949,0.921052631578949,NA,0.899124671780851,NA,0.896104138991523,0.5,0.5,0.928692699490663,0.930172413793103,0.932093023255814,0.936720997123681,5031.158465,98.16819317,5.793543585,-0.0622149014752313,0.0239988076137188,13.41183904,3.346301282,2,"South America",0.770562770562771,1,11
