"","year","country","pa_b","spatial_lag","time_spatial_lag","rel_lag","time_rel_lag","trade_lag","time_trade_lag","trade_lag_20","time_trade_lag_20","lang_lag","time_lang_lag","env_igo_lag","time_env_igo_lag","env_igo_lag_20","time_env_igo_lag_20","gdppc","tradeo","gdpg","fdiprop","odaprop","nrr","popd","fhipr","region","b_prop","US","env_igo_nb","riskset","log_gdppc","log_tradeo","log_b_prop","log_popd"
"466",1962,"LBY",0,0.555555555555556,0.75,0.761904761904762,0.761904761904762,0.851697327842264,NA,6.37845548556168,NA,0.434782608695652,0.434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840424202,NA,"Northern Africa",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,-0.173848512234614
"467",1962,"LSO",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,46.91749323,58.03921569,1.864795166,NA,0.115968702142679,NA,25.06241765,NA,"Southern Africa",0.411255411255411,1,0,1,3.84839059588744,4.06111891465797,-0.888540818921253,3.22136941927585
"468",1962,"LTU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,45.04706445,NA,"Northern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,3.80770781988903
"469",1962,"LUX",0,1,1,0.764705882352941,0.725490196078432,NA,NA,NA,NA,0.657142857142857,0.657142857142857,0.642857142857142,0.622093023255815,0.642857142857142,0.622093023255815,2222.366366,NA,3.829983122,NA,0,NA,NA,NA,"Western Europe",0.411255411255411,1,5,1,7.70632783779628,NA,-0.888540818921253,NA
"470",1962,"LVA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,34.5940026,NA,"Northern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,3.54368033177927
"471",1962,"MAC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8933.6,NA,"Eastern Asia",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,9.09757472813158
"472",1962,"MCO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10807.59743,NA,"Western Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,9.28800463153701
"473",1962,"MDA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.12317553,NA,"Eastern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,4.3057282435917
"474",1962,"MDV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.1733333,NA,"Southern Asia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,5.74675681777149
"475",1962,"MHL",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.15,NA,"Micronesia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,4.47903990884388
"476",1962,"MKD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.24270547,NA,"Southern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,4.0646188566213
"477",1962,"MLT",0,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.40625,NA,"Southern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,6.92402840058098
"478",1962,"MNE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.51598513,NA,"Southern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,3.597750113484
"479",1962,"MNP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.48913043,NA,"Micronesia",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,2.96985689631069
"480",1962,"MRT",0,0.666666666666667,0,0.761904761904762,0.761904761904762,0.875534204609246,NA,6.43658104753778,NA,0.434782608695652,0.434782608695652,0.655913978494623,0.63,0.655913978494623,0.63,184.7742563,30.04761473,NA,NA,0.00634369744858998,NA,0.835997866,NA,"Western Africa",0.411255411255411,1,2,1,5.21913484376771,3.40278328112523,-0.888540818921253,-0.179129218532272
"481",1962,"MSR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"482",1962,"MTQ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"483",1962,"MYT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"484",1962,"NAM",0,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730512942,NA,"Southern Africa",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,-0.314008331315877
"485",1962,"NCL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.442013129,NA,"Melanesia",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,1.49110768111848
"486",1962,"NFK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Australia and New Zealand",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"487",1962,"NIC",0,0.857142857142857,0.833333333333333,0.764705882352941,0.725490196078432,NA,NA,NA,NA,0.380952380952381,0.380952380952381,0.644444444444444,0.607142857142857,0.644444444444444,0.607142857142857,130.3918528,47.9552224,7.497743398,NA,0.0389980704744467,NA,15.32848596,NA,"Central America",0.411255411255411,1,2,1,4.87054416901308,3.87026770885032,-0.888540818921253,2.72971292479692
"488",1962,"NIU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"489",1962,"NPL",0,0.5,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.32196539,NA,1.908265972,NA,0.0201707052839258,NA,72.48352448,NA,"Southern Asia",0.411255411255411,1,0,1,3.93811883577953,NA,-0.888540818921253,4.28335928748404
"490",1962,"NRU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.65,NA,"Micronesia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,5.47079900306002
"491",1962,"OMN",0,NA,NA,NA,NA,NA,NA,NA,NA,0.391304347826087,0.391304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.765567044,NA,"Western Asia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,0.56847191017676
"492",1962,"PCN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"493",1962,"PLW",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.95434783,NA,"Micronesia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,3.04234615848757
"494",1962,"PNG",1,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,0.56140350877193,NA,NA,NA,NA,120.2708663,44.23604758,6.181111721,NA,4.08443273201564e-05,NA,4.495146403,NA,"Melanesia",0.411255411255411,1,0,1,4.78974641825659,3.78954001280707,-0.888540818921253,1.50299823758229
"495",1962,"PRI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777.2150274,NA,7.04173847,NA,0,NA,270.5436302,NA,"Caribbean",0.411255411255411,1,NA,1,6.65571705262259,NA,-0.888540818921253,5.60043337991951
"496",1962,"PRT",0,1,1,0.764705882352941,0.745098039215687,0.863341632977241,NA,8.83888826306138,NA,1,0.833333333333333,0.650205761316873,0.634782608695652,0.650205761316873,0.634782608695652,382.729947,NA,5.534903476,NA,0,NA,97.58815301,NA,"Southern Europe",0.411255411255411,1,8,1,5.94732964126457,NA,-0.888540818921253,4.58075610295726
"497",1962,"PSE",0,NA,NA,NA,NA,NA,NA,NA,NA,0.391304347826087,0.391304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Asia",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"498",1962,"PYF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7489071,NA,"Polynesia",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,3.16753651257974
"499",1962,"QAT",0,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.454866494,NA,"Western Asia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,1.23978381508374
"500",1962,"REU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"501",1962,"RUS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7.396971925,NA,"Eastern Europe",0.411255411255411,1,8,1,NA,NA,-0.888540818921253,2.00107071714091
"502",1962,"SAU",0,0.25,0.625,0.80952380952381,0.80952380952381,NA,NA,NA,NA,0.434782608695652,0.434782608695652,0.666666666666666,0.628205128205128,0.666666666666666,0.628205128205128,NA,NA,NA,NA,NA,NA,2.003101843,NA,"Western Asia",0.411255411255411,1,1,1,NA,NA,-0.888540818921253,0.694696900623258
"503",1962,"SGP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.1510713,299.4018883,8.137529508,NA,1.30781387260607e-05,NA,2540.895522,NA,"South-Eastern Asia",0.411255411255411,1,0,1,6.10735929284436,5.70178677891287,-0.888540818921253,7.84027186559172
"504",1962,"SHN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Western Africa",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"505",1962,"SLV",0,1,0.75,0.764705882352941,0.725490196078432,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.666666666666666,0.630952380952381,0.666666666666666,0.630952380952381,NA,NA,NA,NA,NA,NA,137.1173141,NA,"Central America",0.411255411255411,1,2,1,NA,NA,-0.888540818921253,4.92083686670546
"506",1962,"SMR",0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,264.9166667,NA,"Southern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,5.57941531124863
"507",1962,"SOM",0,0.5,1,0.761904761904762,0.761904761904762,0.818925056242812,NA,3.67288900044641,NA,0.55,0.5375,0.666666666666667,NA,0.666666666666667,NA,65.06514134,39.07957524,-3.261981202,NA,0.121099913629096,NA,4.695479325,NA,"Eastern Africa",0.411255411255411,1,0,1,4.17538894251561,3.66559995812882,-0.888540818921253,1.54660020010088
"508",1962,"SPM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern America",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"509",1962,"SRB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.09192774,NA,"Southern Europe",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,4.33194218486553
"510",1962,"SSD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Africa",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,NA
"511",1962,"STP",0,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.56770833,NA,"Middle Africa",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,4.27064397125742
"512",1962,"SVK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,87.14484407,NA,"Eastern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,4.46757160865539
"513",1962,"SVN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.15248262,NA,"Southern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,4.37137615184902
"514",1962,"SWZ",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,121.8944318,76.79067058,NA,NA,0.26589068064635,NA,20.52156977,NA,"Southern Africa",0.411255411255411,1,0,1,4.803155357019,4.3410831559518,-0.888540818921253,3.0214765168893
"515",1962,"SXM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,84.94117647,NA,"Caribbean",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,4.44195897538963
"516",1962,"SYC",0,NA,NA,NA,NA,NA,NA,NA,NA,0.619047619047619,0.595238095238095,NA,NA,NA,NA,270.2793628,NA,-4.882276361,NA,0.0862663043627961,NA,93.23695652,NA,"Eastern Africa",0.411255411255411,1,0,1,5.59945610112607,NA,-0.888540818921253,4.53514417227917
"517",1962,"SYR",0,0.571428571428571,0.571428571428571,0.761904761904762,0.761904761904762,NA,NA,NA,NA,0.434782608695652,0.434782608695652,0.545454545454546,0.6,0.545454545454546,0.6,198.9346961,39.98186453,10.8330639,NA,0.0171384151602619,NA,25.8544673,NA,"Western Asia",0.411255411255411,1,1,1,5.29297661056661,3.68842596455309,-0.888540818921253,3.25248340227101
"518",1962,"TCA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.921052632,NA,"Caribbean",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,1.77851424254915
"519",1962,"TJK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.77612175,NA,"Central Asia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,2.75849751524936
"520",1962,"TKL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"521",1962,"TKM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.529395867,NA,"Central Asia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,1.26112671380574
"522",1962,"TLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.99704102,NA,"South-Eastern Asia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,3.46564343039929
"523",1962,"TON",0,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.37638889,NA,"Polynesia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,4.56826124308964
"524",1962,"TUV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.2,NA,"Polynesia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,5.19960139360888
"525",1962,"TWN",0,0.5,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.660633484162896,0.630331753554502,0.660633484162896,0.630331753554502,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Asia",0.411255411255411,1,4,1,NA,NA,-0.888540818921253,NA
"526",1962,"UKR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.85150427,NA,"Eastern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,4.31550620779128
"527",1962,"URY",0,0.5,0,0.784313725490196,0.745098039215687,NA,NA,NA,NA,0.380952380952381,0.380952380952381,0.660633484162896,0.630331753554502,0.660633484162896,0.630331753554502,604.1766273,28.97727273,2.493037918,NA,0.00142175003141631,NA,14.6334876,NA,"South America",0.411255411255411,1,4,1,6.40386658449034,3.36651182376838,-0.888540818921253,2.68331257349868
"528",1962,"UZB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.43264692,NA,"Central Asia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,3.01713396088762
"529",1962,"VAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,NA
"530",1962,"VCT",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,163.4240344,NA,4.527283278,NA,NA,NA,219.6564103,NA,"Caribbean",0.411255411255411,1,0,1,5.09634826096061,NA,-0.888540818921253,5.39206455415255
"531",1962,"VGB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,52.56666667,NA,"Caribbean",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,3.96208220536429
"532",1962,"VNM",1,1,0.5,1,1,NA,NA,NA,NA,NA,NA,0.672131147540984,0.661016949152542,0.672131147540984,0.661016949152542,NA,NA,NA,NA,NA,NA,103.2965129,NA,"South-Eastern Asia",0.411255411255411,1,1,1,NA,NA,-0.888540818921253,4.63760361853742
"533",1962,"VUT",0,NA,NA,NA,NA,NA,NA,NA,NA,0.619047619047619,0.595238095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.452173913,NA,"Melanesia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,1.6960144122617
"534",1962,"WLF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.411255411255411,1,NA,1,NA,NA,-0.888540818921253,NA
"535",1962,"YEM",0,NA,NA,NA,NA,NA,NA,NA,NA,0.434782608695652,0.434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.69505464,NA,"Western Asia",0.411255411255411,1,0,1,NA,NA,-0.888540818921253,2.36978145145072
"536",1963,"ABW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.9,NA,"Caribbean",0.432900432900433,1,NA,1,NA,NA,-0.837247524533702,5.75225512810698
"537",1963,"AFG",0,0.75,1,0.708333333333333,0.761904761904762,0.853009319485224,0.892005889951684,0.862326771140128,1.96815615008341,1,1,NA,NA,NA,NA,60.95036382,14.22764443,NA,NA,0.0309695121314746,NA,13.75135612,NA,"Southern Asia",0.432900432900433,1,2,1,4.11005982506451,2.65518686291085,-0.837247524533702,2.62113744615836
"538",1963,"AIA",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.596491228070176,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.432900432900433,1,NA,1,NA,NA,-0.837247524533702,NA
"539",1963,"ALB",0,0.5,0.5,0.75,0.761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.45689781,NA,"Southern Europe",0.432900432900433,1,2,1,NA,NA,-0.837247524533702,4.13447668379473
"540",1963,"AND",0,NA,NA,NA,NA,NA,NA,NA,NA,0.380952380952381,0.380952380952381,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,23.43404255,NA,"Southern Europe",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,3.15418977498213
"541",1963,"ARE",0,NA,NA,NA,NA,NA,NA,NA,NA,0.478260869565217,0.434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.096268657,NA,"Western Asia",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,0.740158934294566
"542",1963,"ARM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.63140148,NA,"Western Asia",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,4.27153354598012
"543",1963,"ASM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,106.36,NA,"Polynesia",0.432900432900433,1,NA,1,NA,NA,-0.837247524533702,4.66682956637482
"544",1963,"ATG",0,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.5636364,NA,"Caribbean",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,4.86417216121397
"545",1963,"AZE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.08772246,NA,"Western Asia",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,3.9137759173799
"546",1963,"BES",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.432900432900433,1,NA,1,NA,NA,-0.837247524533702,NA
"547",1963,"BGD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.04780145,21.55484828,5.45303097,NA,NA,NA,410.7064685,NA,"Southern Asia",0.432900432900433,1,0,1,4.55437993820927,3.07060076943621,-0.837247524533702,6.01787877077761
"548",1963,"BHR",0,NA,NA,NA,NA,NA,NA,NA,NA,0.434782608695652,0.391304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.2449275,NA,"Western Asia",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,5.52642827011476
"549",1963,"BHS",0,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053,0.578947368421053,NA,NA,NA,NA,1680.494849,NA,10.45197189,NA,NA,NA,12.61788212,NA,"Caribbean",0.432900432900433,1,0,1,7.42684358200128,NA,-0.837247524533702,2.53511502369544
"550",1963,"BIH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.16234375,NA,"Southern Europe",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,4.19211147557164
"551",1963,"BLR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.15710006,NA,"Eastern Europe",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,3.71739645318735
"552",1963,"BMU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020.385965,NA,4.469999999,NA,NA,NA,862.962963,NA,"Northern America",0.432900432900433,1,NA,1,7.61104384392554,NA,-0.837247524533702,6.76037177359238
"553",1963,"BTN",0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.995762258,NA,"Southern Asia",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,1.60859000466188
"554",1963,"CHN",0,0.714285714285714,0.5,0.8,0.333333333333333,NA,NA,NA,NA,0.5,0.5,0.657894736842105,0.657894736842105,0.657894736842105,0.657894736842105,70.90941167,6.960936156,-5.57999999,NA,NA,NA,70.64097531,NA,"Eastern Asia",0.432900432900433,1,2,1,4.26140317042632,1.94031397047373,-0.837247524533702,4.2576103629671
"555",1963,"COM",0,NA,NA,NA,NA,NA,0.92167103866448,NA,4.20766430585312,0.591836734693878,0.571428571428572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.8269747,NA,"Eastern Africa",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,4.68975923292041
"556",1963,"CPV",0,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.95880893,NA,"Western Africa",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,4.00658397609993
"557",1963,"CUB",0,0.166666666666667,0.166666666666667,0.733333333333333,0.25,NA,NA,NA,NA,0.380952380952381,0.380952380952381,0.652694610778443,0.6625,0.652694610778443,0.6625,NA,NA,NA,NA,NA,NA,70.52388268,NA,"Caribbean",0.432900432900433,1,3,1,NA,NA,-0.837247524533702,4.25595141386997
"558",1963,"CUW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,289.2207207,NA,"Caribbean",0.432900432900433,1,NA,1,NA,NA,-0.837247524533702,5.66719013605824
"559",1963,"CYM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,36.6625,NA,"Caribbean",0.432900432900433,1,NA,1,NA,NA,-0.837247524533702,3.60175443430357
"560",1963,"CYP",0,0.166666666666667,0.5,0.689655172413793,0.784313725490196,NA,NA,NA,NA,0,0,0.641711229946525,0.642105263157895,0.641711229946525,0.642105263157895,NA,NA,NA,NA,NA,NA,65.05357143,NA,"Western Asia",0.432900432900433,1,3,1,NA,NA,-0.837247524533702,4.17521110629537
"561",1963,"CZE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,124.5588197,NA,"Eastern Europe",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,4.82477805172619
"562",1963,"DJI",0,NA,NA,NA,NA,NA,0.742145178965449,NA,2.57866312470348,0.612244897959184,0.591836734693878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.017342537,NA,"Eastern Africa",0.432900432900433,1,0,1,NA,NA,-0.837247524533702,1.39062062358637
"563",1963,"DNK",0,0.75,0.75,0.689655172413793,0.764705882352941,0.854589976638967,0.86303116181679,0.860304941407028,11.1569516551031,NA,NA,0.645161290322581,0.65016501650165,0.645161290322581,0.65016501650165,NA,NA,5.666822173,NA,0,NA,116.193175,NA,"Northern Europe",0.432900432900433,1,10,1,NA,NA,-0.837247524533702,4.75525410775309
"564",1963,"DOM",0,0.2,0.2,0.689655172413793,0.764705882352941,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.706666666666666,0.697368421052631,0.706666666666666,0.697368421052631,234.0419248,48.05242082,17.04724093,NA,0.0268049995752943,NA,72.88685572,NA,"Caribbean",0.432900432900433,1,2,1,5.45550026512139,3.87229251541672,-0.837247524533702,4.28890831713346
